2025-02-19 00:00:32,14.0,1014.6,44.2
2025-02-19 00:01:32,14.0,1014.6,44.2
2025-02-19 00:02:32,14.0,1014.6,44.1
2025-02-19 00:03:32,14.0,1014.6,44.1
2025-02-19 00:04:32,14.0,1014.6,44.1
2025-02-19 00:05:32,14.0,1014.7,44.1
2025-02-19 00:06:32,14.0,1014.7,44.2
2025-02-19 00:07:32,13.9,1014.7,44.3
2025-02-19 00:08:32,14.0,1014.7,44.3
2025-02-19 00:09:32,14.0,1014.7,44.2
2025-02-19 00:10:32,14.0,1014.8,44.3
2025-02-19 00:11:32,14.0,1014.8,44.2
2025-02-19 00:12:32,14.0,1014.8,44.2
2025-02-19 00:13:32,14.0,1014.7,44.2
2025-02-19 00:14:32,14.0,1014.8,44.3
2025-02-19 00:15:32,14.0,1014.7,44.2
2025-02-19 00:16:32,14.0,1014.7,44.3
2025-02-19 00:17:33,14.0,1014.7,44.3
2025-02-19 00:18:33,13.9,1014.7,44.3
2025-02-19 00:19:33,14.0,1014.7,44.2
2025-02-19 00:20:33,14.0,1014.7,44.3
2025-02-19 00:21:33,13.9,1014.7,44.3
2025-02-19 00:22:33,14.0,1014.7,44.3
2025-02-19 00:23:33,14.0,1014.7,44.2
2025-02-19 00:24:33,13.9,1014.7,44.3
2025-02-19 00:25:33,13.9,1014.7,44.2
2025-02-19 00:26:33,13.9,1014.8,44.3
2025-02-19 00:27:33,14.0,1014.7,44.3
2025-02-19 00:28:33,14.0,1014.7,44.3
2025-02-19 00:29:33,14.0,1014.8,44.2
2025-02-19 00:30:33,14.0,1014.7,44.2
2025-02-19 00:31:33,13.9,1014.7,44.3
2025-02-19 00:32:33,13.9,1014.7,44.3
2025-02-19 00:33:33,13.9,1014.7,44.3
2025-02-19 00:34:33,13.9,1014.7,44.3
2025-02-19 00:35:33,13.9,1014.7,44.3
2025-02-19 00:36:33,13.9,1014.8,44.3
2025-02-19 00:37:33,13.9,1014.8,44.3
2025-02-19 00:38:33,13.9,1014.8,44.2
2025-02-19 00:39:33,14.0,1014.8,44.2
2025-02-19 00:40:33,13.9,1014.8,44.2
2025-02-19 00:41:33,14.0,1014.7,44.2
2025-02-19 00:42:33,14.0,1014.6,44.2
2025-02-19 00:43:33,14.0,1014.7,44.2
2025-02-19 00:44:33,14.0,1014.6,44.2
2025-02-19 00:45:33,14.0,1014.6,44.2
2025-02-19 00:46:33,14.0,1014.6,44.2
2025-02-19 00:47:33,14.0,1014.6,44.2
2025-02-19 00:48:33,13.9,1014.6,44.2
2025-02-19 00:49:33,13.9,1014.6,44.3
2025-02-19 00:50:33,13.9,1014.6,44.2
2025-02-19 00:51:33,13.9,1014.7,44.3
2025-02-19 00:52:33,13.9,1014.6,44.3
2025-02-19 00:53:33,13.9,1014.7,44.3
2025-02-19 00:54:33,13.9,1014.7,44.2
2025-02-19 00:55:33,13.9,1014.7,44.3
2025-02-19 00:56:33,13.9,1014.7,44.2
2025-02-19 00:57:33,13.9,1014.6,44.3
2025-02-19 00:58:33,13.9,1014.5,44.3
2025-02-19 00:59:33,13.9,1014.5,44.3
2025-02-19 01:00:33,13.9,1014.6,44.4
2025-02-19 01:01:33,13.9,1014.6,44.2
2025-02-19 01:02:33,13.9,1014.5,44.2
2025-02-19 01:03:33,14.0,1014.4,44.2
2025-02-19 01:04:33,13.9,1014.4,44.2
2025-02-19 01:05:33,13.9,1014.4,44.2
2025-02-19 01:06:33,13.9,1014.3,44.3
2025-02-19 01:07:33,13.9,1014.2,44.2
2025-02-19 01:08:33,13.9,1014.3,44.3
2025-02-19 01:09:33,13.9,1014.3,44.2
2025-02-19 01:10:34,13.9,1014.3,44.2
2025-02-19 01:11:34,13.9,1014.3,44.2
2025-02-19 01:12:34,13.9,1014.2,44.3
2025-02-19 01:13:34,13.9,1014.3,44.3
2025-02-19 01:14:34,13.9,1014.2,44.2
2025-02-19 01:15:34,13.9,1014.2,44.2
2025-02-19 01:16:34,13.9,1014.2,44.2
2025-02-19 01:17:34,13.9,1014.1,44.2
2025-02-19 01:18:34,13.9,1014.1,44.2
2025-02-19 01:19:34,13.9,1014.1,44.2
2025-02-19 01:20:34,13.9,1014.0,44.2
2025-02-19 01:21:34,13.9,1014.0,44.2
2025-02-19 01:22:34,13.9,1014.0,44.3
2025-02-19 01:23:34,13.9,1014.0,44.3
2025-02-19 01:24:34,13.9,1014.0,44.3
2025-02-19 01:25:34,13.9,1013.9,44.2
2025-02-19 01:26:34,13.9,1014.0,44.3
2025-02-19 01:27:34,13.9,1013.9,44.3
2025-02-19 01:28:34,13.8,1014.0,44.3
2025-02-19 01:29:34,13.8,1013.9,44.3
2025-02-19 01:30:34,13.8,1013.9,44.3
2025-02-19 01:31:34,13.8,1014.0,44.3
2025-02-19 01:32:34,13.8,1014.0,44.3
2025-02-19 01:33:34,13.8,1014.0,44.3
2025-02-19 01:34:34,13.8,1014.1,44.3
2025-02-19 01:35:34,13.8,1014.1,44.3
2025-02-19 01:36:34,13.8,1014.0,44.3
2025-02-19 01:37:34,13.9,1014.1,44.3
